ppt_id,clu,gender,age,ethnicity,family,location,handedness,clu_composite,clu_within_clu,clu_complex,question,eye_n_brow,head,mouth_gesture_question,mouthing_question,manual,nonmanual,position,semantic,social_action,rh_idgloss,lh_idgloss,any_head_movement,any_head_nod,any_head_forward,any_head_backward,any_head_sideward,any_head_shake,any_head_up,any_head_down,any_eye_brow,any_eye_brow_up,any_eye_brow_down,any_eye_brow_squint,any_eye_brow_wide,has_single_mouthing,has_multiple_mouthing,any_manual,has_manual_single,has_manual_multiple,any_mouthing,elicited_response,has_CA
LN23,LN23M33WDC_CLU#113,M,33,White,Deaf,London,right-handed,Single,NA,NA,Initiating,"up, down","Down, HS",no,Absent,Absent,Present,NA,Polar,OIR-restricted,"FINISH, SLEEP03, PT:PRO1SG, FINISH, PT:PRO1SG, INDECIPHERABLE, G:WELL",NA,yes,no,no,no,no,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
LN25,LN25M76WHC_CLU#003,M,76,White,Hearing,London,right-handed,Single,NA,NA,Initiating,down,Null,no,Multiple,Multiple,Present,other,Content,request information,"BUT, HOW, DEAF, HOW, PT:PRO2SG","BUT, HOW",no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,yes,response,no CA
LN25,LN25M76WHC_CLU#028,M,76,White,Hearing,London,right-handed,Embed,contained,NA,Continuing-NR,down+squint,HS,no,Absent,Single,Present,other,Other,request information,PT:PRO2SG,FBUOY,yes,no,no,no,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,no response,has CA
LN25,LN25M76WHC_CLU#060,M,76,White,Hearing,London,right-handed,Fragment,NA,NA,Continuing,"up, null",Null,no,Absent,Absent,Absent,other,Content,request information,"PT:PRO2SG, PT:",NA,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN25,LN25M76WHC_CLU#061,M,76,White,Hearing,London,right-handed,Fragment,NA,NA,Initiating,up,Nod1,no,Absent,Absent,Present,NA,Polar,OIR-open,G(NMS):REALLY,NA,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN25,LN25M76WHC_CLU#069,M,76,White,Hearing,London,right-handed,Single,NA,NA,Continuing,up,Down,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"ONE, WEEK, SAME","ONE, WEEK, SAME",yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN25,LN25M76WHC_CLU#077,M,76,White,Hearing,London,right-handed,Single,NA,NA,Continuing,null,Null,no,Single,Single,Present,other,Other,OIR-open,WHAT,NA,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,response,has CA
LN25,LN25M76WHC_CLU#081,M,76,White,Hearing,London,right-handed,Single,NA,NA,Continuing,null,"Nod, Null",no,Absent,Absent,Present,NA,Polar,OIR-restricted,"RIGHT, ONE, YEAR, OLD, PT:PRO1SG, PT:PRO2SG, SAME, PT:PRO1PL-TWO, G:WELL","RIGHT, YEAR, SAME",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
LN25,LN25M76WHC_CLU#109,M,76,White,Hearing,London,right-handed,Embed,contained,NA,Continuing,"null, up",Nod,no,Absent,Absent,Present,NA,Polar,suggestion/offer/request,"PT:PRO3SG, PLEASE, COME",PT:,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,has CA
LN25,LN25M76WHC_CLU#115,M,76,White,Hearing,London,right-handed,Depend,NA,dependent,Continuing?,up,Forward,no,Absent,Absent,Present,NA,Alternative,outloud,"TRUE, NOT","TRUE, NOT",yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN25,LN25M76WHC_CLU#121,M,76,White,Hearing,London,right-handed,Single,NA,NA,Initiating,null,Nod,no,Absent,Absent,Present,NA,Polar,OIR-restricted,DSS(SPHERE),NA,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
LN25,LN25M76WHC_CLU#145,M,76,White,Hearing,London,right-handed,Single,NA,NA,Initiating-NR,"null, down",HS,no,Absent,Absent,Present,NA,Polar,outloud,"G:WELL, SOME, WRONG, PT:BODY-HEAD",G:WELL,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no response,no CA
LN25,LN25M76WHC_CLU#146,M,76,White,Hearing,London,right-handed,Single,NA,NA,Continuing-NR,down,"HS, Null",no,Single,Single,Present,other,Alternative,rhetorical,"CRAZY, WHAT, G:WELL",G:WELL,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no response,no CA
MC02,MC02F22WDC_CLU#001,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Initiating,null,"Nod, Null",no,Absent,Absent,Absent,NA,Polar,request confirmation,"GO02, DEAF-CLUB, FRIDAY, PT:PRO2SG","PT:PRO2SG, GO02, DEAF-CLUB, FRIDAY, PT:PRO2SG",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
MC02,MC02F22WDC_CLU#027,F,22,White,Deaf,Manchester,right-handed,Single?,NA,NA,Continuing-NR,down,Null,no,Single,Single,Present,post-predicate (non-reprise),Polar,request confirmation,"KNOW, WHO, FS:LUCY","WHO, FS:LUCY",no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no response,no CA
MC02,MC02F22WDC_CLU#027,F,22,White,Deaf,Manchester,right-handed,Single?,NA,NA,Continuing,down,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,FS:LUCY,FS:LUCY,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
MC02,MC02F22WDC_CLU#028,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing-NR,down,"HS1, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:, PT:LOC, FRIDAY, PT:LOC",FRIDAY,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no response,no CA
MC02,MC02F22WDC_CLU#029,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing,down,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,ETHNIC,NA,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
MC02,MC02F22WDC_CLU#030,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing,"down, up","Nod, Nod",no,Absent,Absent,Present,NA,Polar,request confirmation,"LONG-HAIR, BLACK",LONG-HAIR,yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
MC02,MC02F22WDC_CLU#031,F,22,White,Deaf,Manchester,right-handed,Embed,pre-container,NA,Continuing,up,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,"SN:INDECIPHERABLE(FS:INDECIPHERABLE(NJ)), FS:N","SN:INDECIPHERABLE(FS:INDECIPHERABLE(NJ)), FS:N",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC02,MC02F22WDC_CLU#038,F,22,White,Deaf,Manchester,right-handed,Embed,NA,NA,Continuing,up,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"WANT, GO, PUB02","GO, PUB02",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,has CA
MC02,MC02F22WDC_CLU#042,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing-NR,null,Null,no,Absent,Absent,Absent,NA,Polar,request confirmation,"NEXT, KNOW, COCKTAILS",COCKTAILS,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no response,no CA
MC02,MC02F22WDC_CLU#042,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing,wide,Nod,no,Absent,Absent,Absent,NA,Polar,request confirmation,FS:COCKTAIL,FS:COCKTAIL,yes,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,response,no CA
MC02,MC02F22WDC_CLU#043,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing,null,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"SEX, SAND","SEX, SAND",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
MC02,MC02F22WDC_CLU#072,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing-NR,"null, squint","Nod, Null, HS1",no,Absent,Single,Present,post-predicate (non-reprise),Polar,request confirmation,"AT-LAST, FROM-TO, WHERE, FS:T-THE, SN:FOXHALL(FOX^FS:HALL)","AT-LAST, FROM-TO, WHERE, FS:T-THE, SN:FOXHALL(FOX^FS:HALL)",yes,yes,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,yes,yes,no,no,no response,no CA
MC02,MC02F22WDC_CLU#072,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing-NR,squint,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,SN:FOXHALL(FOX^FS:HALL),SN:FOXHALL(FOX^FS:HALL),no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no response,no CA
MC02,MC02F22WDC_CLU#073,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing,down,HS,yes,Absent,Absent,Present,NA,Polar,request confirmation,"PUB02, PT:DET",PUB02,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
MC02,MC02F22WDC_CLU#105,F,22,White,Deaf,Manchester,right-handed,Single,NA,NA,Continuing,down,Null,no,Single,Single,Present,pre-predicate,Content,request information,"WHERE, GO02, G:WELL",G:WELL,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,has CA
MC02,MC02F22WDC_CLU#130,F,22,White,Deaf,Manchester,right-handed,Embed,contained,NA,Continuing-NR,up,Not clear,no,Single,Single,Present,post-predicate (non-reprise),Content,request information,"MAKE, WHAT, NEXT",MAKE,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,no,yes,no response,has CA
MC02,MC02F22WDC_CLU#163,F,22,White,Deaf,Manchester,right-handed,Fragment,NA,NA,Initiating,up,HS,no,Absent,Absent,Present,NA,Polar,request confirmation,G(NMS):NO,NA,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BL03,BL03F70WHC_LH_CLU#004,F,70,White,Hearing,Bristol,left-handed,Single,NA,NA,Initiating,"null, up","Nod, Null",no,Multiple,Multiple,Present,other,Content,request information,"G:WELL, HAPPEN, NEXT, G:WELL","G:WELL, HAPPEN, NEXT, G:WELL",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,response,no CA
BL03,BL03F70WHC_LH_CLU#017,F,70,White,Hearing,Bristol,left-handed,Single,NA,NA,Continuing-NR,down,HS1,no,Single,Absent,Present,NA,Content,outloud,NA,"PT:PRO1SG, LOOK02",yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no response,has CA
BL03,BL03F70WHC_LH_CLU#020,F,70,White,Hearing,Bristol,left-handed,Embed,contained,NA,Continuing-NR,squint,Null,no,Single,Absent,Present,other,Content,outloud,NA,"PT:PRO3SG, PT:PRO3SG/PT:LOC",no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no response,has CA
BL03,BL03F70WHC_LH_CLU#026,F,70,White,Hearing,Bristol,left-handed,Single,NA,NA,Continuing-NR,up,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO1SG, G(NMS):MOUTHING",NA,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,has CA
BL03,BL03F70WHC_LH_CLU#081,F,70,White,Hearing,Bristol,left-handed,Single,NA,NA,Continuing-NR,wide,"Null, Sideward",no,Single,Single,Present,post-predicate (non-reprise),Other,OIR-open,"G:WELL, PT:LOC","PT:PRO1SG, G:WELL, PT:LOC",yes,no,no,no,yes,no,no,no,yes,no,no,no,yes,yes,no,yes,yes,no,yes,no response,has CA
BL03,BL03F70WHC_LH_CLU#107,F,70,White,Hearing,Bristol,left-handed,Single,NA,NA,Continuing,down,"HS, Null",no,Absent,Multiple,Present,reprise (clause-final),Content,rhetorical,"G:WELL, CLOSED, G:WELL","G:WELL, PT:PRO3SG, CLOSED, G:WELL",yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,response,no CA
BL03,BL03F70WHC_LH_CLU#109,F,70,White,Hearing,Bristol,left-handed,Single,NA,NA,Continuing,down,"Nod1, Null",no,Single,Single,Present,other,Content,request information,"PT:PRO2SG, WHAT, G:WELL","PT:PRO2SG, WHAT, G:WELL, MAN02",yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,no CA
BL03,"BL03F70WHC_LH_CLU#138, BL03F70WHC_LH_CLU#139",F,70,White,Hearing,Bristol,left-handed,Embed,"pre-container, contained",NA,Initiating,"squint, squint, null","Null, Sideward, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"FROM, FRIEND","PT:, REMEMBER04, PAST, PT:, PT:PRO1SG, FROM, WALES, PT:DET/LOC, PT:POSS1SG, FRIEND, ALL",yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
BL03,BL03F70WHC_LH_CLU#142,F,70,White,Hearing,Bristol,left-handed,Embed,contained,NA,Continuing-NR,up,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"SN:BRISTOL(FS:B-BRISTOL), INDECIPHERABLE","LIKE, GO, SN:BRISTOL(FS:B-BRISTOL), PT:DET/LOC",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,has CA
BL03,BL03F70WHC_LH_CLU#145,F,70,White,Hearing,Bristol,left-handed,Embed,contained,NA,Continuing-NR,down,Forward,no,Single,Single,Present,other,Content,outloud,NA,WHAT,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no response,has CA
BL03,BL03F70WHC_LH_CLU#147,F,70,White,Hearing,Bristol,left-handed,Embed,contained,NA,Continuing-NR,down,Sideward,no,Single,Single,Present,pre-predicate,Content,outloud,"WHAT, G:WELL","WHAT, G:WELL",yes,no,no,no,yes,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no response,has CA
BL03,BL03F70WHC_LH_CLU#154,F,70,White,Hearing,Bristol,left-handed,Embed,contained,NA,Continuing,squint,Null,no,Single,Single,Present,post-predicate (non-reprise),Content,request information,"KNOW, WHERE, SN:BRISTOL(FS:B-BRISTOL), FS:ZOO","KNOW, WHERE, SN:BRISTOL(FS:B-BRISTOL), FS:ZOO, PT:DET/LOC",no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,yes,yes,no,yes,response,has CA
BL03,BL03F70WHC_LH_CLU#160,F,70,White,Hearing,Bristol,left-handed,Single,NA,NA,Continuing-NR,up,Forward,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO1SG, PT:PRO3SG/PT:LOC",NA,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,has CA
BL03,BL03F70WHC_LH_CLU#163,F,70,White,Hearing,Bristol,left-handed,Single?,NA,NA,Continuing-NR,down,Null,no,Single,Single,Present,other,Alternative,request information,NA,WHICH,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no response,has CA
BM06,BM06F56WDC_CLU#002,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,wide,Forward,no,Absent,Absent,Present,NA,Polar,request confirmation,GOOD,GOOD,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#003,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"WILL, AGAIN, PT:LOC, WEDNESDAY, PT:LOC",WEDNESDAY,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#004,F,56,White,Deaf,Birmingham,right-handed,SharedCecho,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,THREE02,NA,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#008,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,up,Nod,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"INTERNET, COMPUTER","INTERNET, COMPUTER",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#010,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,up,HS,yes,Absent,Single,Present,other,Content,request confirmation,"PT:PRO3SG, WHAT",NA,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,response,no CA
BM06,BM06F56WDC_CLU#012,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,up,Sideward,no,Absent,Absent,Present,NA,Other,OIR-news-receipt,G:NMF:OH-I-SEE,NA,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#013,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,WEAK,WEAK,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#014,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,up,"Nod, HS",no,Absent,Absent,Present,NA,Polar,OIR-restricted,"PT:PRO3SG, FS:SADDAM, PT:PRO3SG","PT:PRO3SG, FS:SADDAM, PT:PRO3SG",yes,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#015,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,down,Null,no,Single,Single,Present,other,Content,OIR-open,WHAT,NA,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,no CA
BM06,BM06F56WDC_CLU#016,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,down,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"G:WELL, MEANING, PT:PRO3PL","MEANING, PT:PRO3PL",no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#021,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,down,Nod,no,Multiple,Multiple,Present,reprise (clause-final),Content,request confirmation,"WHAT, SAY, WHAT",G:WELL,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,yes,response,no CA
BM06,BM06F56WDC_CLU#024,F,56,White,Deaf,Birmingham,right-handed,Embed,contained,NA,Initiating,down,Sideward,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:POSS3SG, FAMILY02, HAVE, ATTACK, HAVE","FAMILY02, HAVE, ATTACK",yes,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM06,"BM06F56WDC_CLU#026, BM06F56WDC_CLU#027",F,56,White,Deaf,Birmingham,right-handed,"Single?, Single?",NA,NA,Continuing,"null, down, up","Nod1, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO3SG, CRUEL, PT:PRO3PL, PEOPLE05, HAVE, HAPPEN, G:WELL","CRUEL, PT:PRO3PL, PEOPLE05, HAVE, G:WELL",yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#028,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,up,Null,yes,Single,Single,Present,pre-predicate,Content,request confirmation,"WHAT, PT:LBUOYPL",LBUOY-FOUR02,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,no,yes,response,no CA
BM06,BM06F56WDC_CLU#031,F,56,White,Deaf,Birmingham,right-handed,SharedCcontent,NA,NA,Initiating,null,Null,no,Single,Single,Present,pre-predicate,Content,request information,"HOW, PRESIDENT, CHANGE","HOW, CHANGE",no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,response,no CA
BM06,BM06F56WDC_CLU#035,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,down,Sideward,no,Absent,Absent,Present,NA,Content,OIR-restricted,FS:IPLAYER(IPLA),FS:IPLAYER(IPLA),yes,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#039,F,56,White,Deaf,Birmingham,right-handed,SharedCcontent,NA,NA,Initiating,up,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,CHOOSE,NA,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#041,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,up,Sideward,no,Absent,Absent,Present,NA,Polar,request confirmation,"BUT, FINISH03, NIGHT, LAST, NIGHT","FINISH03, NIGHT, LAST, NIGHT",yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#042,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing-NR,up,Sideward,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"SEVEN, ADD-TO-SIGNBANK(TUESDAY)","SEVEN, ADD-TO-SIGNBANK(TUESDAY)",yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
BM06,BM06F56WDC_CLU#043,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating-NR,up,Up,no,Absent,Absent,Present,NA,Polar,OIR-restricted,PT:LOC,NA,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
BM06,BM06F56WDC_CLU#045,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"BUT, SIGN, INTERPRETER, THERE, PT:LOC, THERE","BUT, SIGN, INTERPRETER, THERE, PT:LOC, THERE",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#046,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,up,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO3SG, SUBTITLES, G:WELL","PT:PRO2SG, COPY, SUBTITLES, G:WELL",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#047,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,wide,Sideward,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"YESTERDAY, NIGHT, AGAIN , YESTERDAY, NIGHT",AGAIN,yes,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#063,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,up,Sideward,yes,Absent,Absent,Present,NA,Polar,request confirmation,"SETTLE, GOOD","SETTLE, GOOD",yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#064,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,up,Sideward,yes,Absent,Absent,Present,NA,Polar,request confirmation,"CONTINUE, HAVE, HARD, HAPPEN","CONTINUE, HAVE, HARD, HAPPEN",yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#066,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,null,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,"SAME, AFGHANISTAN","SAME, PT:LOC",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#067,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,down,Null,yes,Absent,Absent,Present,NA,Content,request information,"SN:BIN-LADEN(BEARD2), FS:BIN, G:WELL","FS:BIN, G:WELL",no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#068,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,up,"Up, Null",yes,Single,Absent,Present,NA,Content,request information,"FUTURE, WHAT, HAPPEN, PT:DET, FUTURE","FUTURE, HAPPEN, FUTURE",yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,yes,response,no CA
BM06,BM06F56WDC_CLU#074,F,56,White,Deaf,Birmingham,right-handed,Depend,NA,independent,Continuing,null,Null,no,Single,Single,Present,other,Polar,request confirmation,"PT:LOC, WHERE, FS:WITTON",FS:WITTON,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,response,no CA
BM06,BM06F56WDC_CLU#076,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,"down, up",Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"FROM, PT:LOC, INTERVAL, BIRMINGHAM",PT:LOC,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#076,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,null,"Null, Nod",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:LOC, FS:V-VILLA, PT:LOC",NA,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#103,F,56,White,Deaf,Birmingham,right-handed,Embed,pre-container,NA,Initiating-NR,up,Null,no,Single,Absent,Present,post-predicate (non-reprise & clause-final),Content,rhetorical,"PT:DET, VEHICLE, DSEW(FLAT-HORI)-MOVE:VEHICLE, WHAT",VEHICLE,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,yes,no response,no CA
BM06,BM06F56WDC_CLU#112,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,up,"Null, Nod1, HS",no,Absent,Absent,Present,NA,Polar,request confirmation,"RIFLE, PT:PRO3SG, G:WELL, PT:","RIFLE, G:WELL",yes,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,has CA
BM06,BM06F56WDC_CLU#117,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,"null, down","Nod, Null",no,Absent,Absent,Present,NA,Polar,OIR-restricted,"PT:PRO3SG, G:CA:WALK-THE-DOG/DSH(GRIP)-MOVE, DOG",NA,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM06,BM06F56WDC_CLU#122,F,56,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,"null, down",Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"G:HEY, PT:PRO3SG, FS:JILL, PT:DET","PT:PRO3SG, FS:JILL, PT:DET",no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
